district,timeperiod,dtname,health-centres-count,total-tender-awarded-value-fy-cumsum,total-tender-awarded-value,heat-days-score,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,total-hhd,workers-affected-pct,women-sugar,men-sugar,women-bp,men-bp,pct-ncd,land-surface-temperature-raster,heat-hazard,exposure,vulnerability,government-response,topsis-score,heat-risk-score,land-surface-temperature,object-id
Kandhamal,2022_08,Kandhamal,213,4806228.97,0.0,28.01,47682,73881,853410,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2022_08.tif,4,2,1,3,0.6,3,30.96,21-390
Kandhamal,2022_09,Kandhamal,213,4806228.97,0.0,10.81,47682,73881,853410,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2022_09.tif,2,2,1,3,0.37,2,30.04,21-390
Kandhamal,2022_10,Kandhamal,213,4806228.97,0.0,7.5,47682,73881,853410,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2022_10.tif,2,2,1,3,0.37,2,26.74,21-390
Kandhamal,2022_11,Kandhamal,213,4806228.97,0.0,5.77,47682,73881,853410,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2022_11.tif,4,2,1,3,0.56,3,26.38,21-390
Kandhamal,2022_12,Kandhamal,213,4806228.97,0.0,50.04,47682,73881,853410,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2022_12.tif,4,2,1,3,0.6,3,27.19,21-390
Kandhamal,2023_01,Kandhamal,213,4806228.97,0.0,21.09,49524,74354,864092,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2023_01.tif,2,2,1,3,0.37,2,28.69,21-390
Kandhamal,2023_02,Kandhamal,213,4806228.97,0.0,12.31,49524,74354,864092,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2023_02.tif,3,2,1,3,0.48,3,33.42,21-390
Kandhamal,2023_03,Kandhamal,213,5306384.97,500156.0,0.14,49524,74354,864092,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2023_03.tif,2,2,1,3,0.3,2,34.66,21-390
Kandhamal,2023_04,Kandhamal,213,0.0,0.0,1.65,49524,74354,864092,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2023_04.tif,3,2,1,3,0.28,2,37.2,21-390
Kandhamal,2023_05,Kandhamal,213,0.0,0.0,0.25,49524,74354,864092,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2023_05.tif,2,2,1,3,0.0,1,37.26,21-390
Kandhamal,2023_06,Kandhamal,213,0.0,0.0,15.5,49524,74354,864092,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2023_06.tif,2,2,1,3,0.21,2,39.48,21-390
Kandhamal,2023_07,Kandhamal,213,0.0,0.0,18.92,49524,74354,864092,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2023_07.tif,1,2,1,3,0.0,1,29.19,21-390
Kandhamal,2023_08,Kandhamal,213,0.0,0.0,19.62,49524,74354,864092,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2023_08.tif,2,2,1,3,0.21,2,28.58,21-390
Kandhamal,2023_09,Kandhamal,213,0.0,0.0,30.09,49524,74354,864092,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2023_09.tif,2,2,1,3,0.21,2,28.11,21-390
Kandhamal,2023_10,Kandhamal,213,0.0,0.0,18.38,49524,74354,864092,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2023_10.tif,3,2,1,3,0.4,2,27.96,21-390
Kandhamal,2023_11,Kandhamal,213,0.0,0.0,34.01,49524,74354,864092,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2023_11.tif,4,2,1,3,0.51,3,27.12,21-390
Kandhamal,2023_12,Kandhamal,213,0.0,0.0,12.21,49524,74354,864092,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2023_12.tif,2,2,1,3,0.28,2,24.85,21-390
Kandhamal,2024_01,Kandhamal,213,0.0,0.0,6.89,51367,74826,874773,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2024_01.tif,3,2,1,3,0.28,2,27.16,21-390
Kandhamal,2024_02,Kandhamal,213,0.0,0.0,9.38,51367,74826,874773,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2024_02.tif,2,2,1,3,0.37,2,31.98,21-390
Kandhamal,2024_03,Kandhamal,213,0.0,0.0,9.93,51367,74826,874773,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2024_03.tif,1,2,1,3,0.3,2,35.72,21-390
Kandhamal,2024_04,Kandhamal,213,0.0,0.0,24.34,51367,74826,874773,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2024_04.tif,3,2,1,3,0.41,3,40.47,21-390
Kandhamal,2024_05,Kandhamal,213,0.0,0.0,22.82,51367,74826,874773,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2024_05.tif,3,2,1,4,0.41,3,36.26,21-390
Kandhamal,2024_06,Kandhamal,213,0.0,0.0,34.1,51367,74826,874773,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2024_06.tif,3,2,1,4,0.48,3,34.62,21-390
Kandhamal,2024_07,Kandhamal,213,0.0,0.0,8.63,51367,74826,874773,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2024_07.tif,2,2,1,4,0.37,2,30.7,21-390
Kandhamal,2024_08,Kandhamal,213,0.0,0.0,8.86,51367,74826,874773,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2024_08.tif,3,2,1,4,0.41,3,28.44,21-390
Kandhamal,2024_09,Kandhamal,213,0.0,0.0,24.12,51367,74826,874773,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2024_09.tif,3,2,1,4,0.48,3,28.62,21-390
Kandhamal,2024_10,Kandhamal,213,0.0,0.0,48.47,51367,74826,874773,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2024_10.tif,3,2,1,4,0.48,3,27.38,21-390
Kandhamal,2024_11,Kandhamal,213,18497018.0,18497018.0,15.59,51367,74826,874773,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2024_11.tif,2,2,1,3,0.3,2,24.58,21-390
Kandhamal,2024_12,Kandhamal,213,18497018.0,0.0,16.42,51367,74826,874773,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2024_12.tif,2,2,1,3,0.3,2,25.03,21-390
Kandhamal,2025_01,Kandhamal,213,18497018.0,0.0,20.94,53209,75298,885455,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2025_01.tif,4,2,1,3,0.53,3,27.07,21-390
Kandhamal,2025_02,Kandhamal,213,18497018.0,0.0,14.71,53209,75298,885455,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2025_02.tif,1,2,1,3,0.22,2,32.34,21-390
Kandhamal,2025_03,Kandhamal,213,18497018.0,0.0,19.61,53209,75298,885455,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2025_03.tif,2,2,1,4,0.37,2,36.7,21-390
Kandhamal,2025_04,Kandhamal,213,713015.0,713015.0,16.0,53209,75298,885455,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2025_04.tif,3,2,1,3,0.48,3,37.63,21-390
Kandhamal,2025_05,Kandhamal,213,2118902.0,1405887.0,0.58,53209,75298,885455,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2025_05.tif,2,2,1,3,0.3,2,34.82,21-390
Kandhamal,2025_06,Kandhamal,213,2118902.0,0.0,0.07,53209,75298,885455,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2025_06.tif,2,2,1,3,0.3,2,32.84,21-390
Kandhamal,2025_07,Kandhamal,213,7869938.79,5751036.79,17.21,53209,75298,885455,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2025_07.tif,4,2,1,3,0.6,3,29.41,21-390
Kandhamal,2025_08,Kandhamal,213,7869938.79,0.0,29.66,53209,75298,885455,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2025_08.tif,3,2,1,3,0.48,3,27.95,21-390
Kandhamal,2025_09,Kandhamal,213,14880043.79,7010105.0,17.89,53209,75298,885455,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2025_09.tif,3,2,1,3,0.35,2,28.2,21-390
Kandhamal,2025_10,Kandhamal,213,31633416.83,16753373.03,9.94,53209,75298,885455,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2025_10.tif,3,2,1,3,0.48,3,26.75,21-390
Kandhamal,2025_11,Kandhamal,213,31633416.83,0.0,8.7,53209,75298,885455,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2025_11.tif,3,2,1,3,0.48,3,24.86,21-390
Kandhamal,2025_12,Kandhamal,213,31633416.83,0.0,0.07,53209,75298,885455,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2025_12.tif,2,2,1,3,0.3,2,24.12,21-390
Kandhamal,2026_01,Kandhamal,213,31633416.83,0.0,0.53,55051,75771,896137,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2026_01.tif,2,2,1,3,0.3,2,25.78,21-390
Kandhamal,2026_02,Kandhamal,213,31633416.83,0.0,0.98,55051,75771,896137,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2026_02.tif,2,2,1,3,0.37,2,30.13,21-390
Kandhamal,2026_03,Kandhamal,213,31633416.83,0.0,2.47,55051,75771,896137,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2026_03.tif,2,2,1,3,0.37,2,34.97,21-390
Kandhamal,2026_04,Kandhamal,213,0.0,0.0,22.34,55051,75771,896137,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2026_04.tif,3,2,1,3,0.4,2,38.13,21-390
Kandhamal,2026_05,Kandhamal,213,0.0,0.0,25.08,55051,75771,896137,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2026_05.tif,4,2,1,3,0.55,3,34.72,21-390
Kandhamal,2026_06,Kandhamal,213,0.0,0.0,7.82,55051,75771,896137,9.3,9.54,14.92,164812.0,85.0,5.22,4.86,5.72,6.2,5.5,LST_ODISHA_2026_06.tif,2,2,1,3,0.21,2,33.33,21-390
Kendrapara,2021_01,Kendrapara,278,0.0,0.0,25.43,178056,130282,1716380,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2021_01.tif,1,3,1,3,0.07,1,31.3,21-379
Kendrapara,2021_02,Kendrapara,278,0.0,0.0,6.84,178056,130282,1716380,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2021_02.tif,3,3,1,3,0.41,3,35.4,21-379
Kendrapara,2021_03,Kendrapara,278,0.0,0.0,9.66,178056,130282,1716380,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2021_03.tif,4,3,1,3,0.61,4,38.96,21-379
Kendrapara,2021_04,Kendrapara,278,20316996.0,20316996.0,0.78,178056,130282,1716380,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2021_04.tif,4,3,1,3,0.5,3,39.92,21-379
Kendrapara,2021_05,Kendrapara,278,20316996.0,0.0,0.0,178056,130282,1716380,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2021_05.tif,2,3,1,3,0.23,2,38.59,21-379
Kendrapara,2021_06,Kendrapara,278,20316996.0,0.0,2.62,178056,130282,1716380,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2021_06.tif,5,3,1,3,0.66,4,34.29,21-379
Kendrapara,2021_07,Kendrapara,278,20316996.0,0.0,11.98,178056,130282,1716380,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2021_07.tif,3,3,1,3,0.45,3,0.0,21-379
Kendrapara,2021_08,Kendrapara,278,45366872.0,25049876.0,26.57,178056,130282,1716380,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2021_08.tif,3,3,1,3,0.57,3,0.0,21-379
Kendrapara,2021_09,Kendrapara,278,45366872.0,0.0,5.21,178056,130282,1716380,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2021_09.tif,3,3,1,3,0.5,3,30.32,21-379
Kendrapara,2021_10,Kendrapara,278,45366872.0,0.0,28.81,178056,130282,1716380,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2021_10.tif,1,3,1,3,0.31,2,30.08,21-379
Kendrapara,2021_11,Kendrapara,278,45366872.0,0.0,10.6,178056,130282,1716380,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2021_11.tif,3,3,1,3,0.42,3,28.1,21-379
Kendrapara,2021_12,Kendrapara,278,45366872.0,0.0,0.9,178056,130282,1716380,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2021_12.tif,3,3,1,3,0.42,3,26.64,21-379
Kendrapara,2022_01,Kendrapara,278,45366872.0,0.0,0.0,184070,130497,1733127,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2022_01.tif,3,3,1,3,0.31,2,28.06,21-379
Kendrapara,2022_02,Kendrapara,278,45366872.0,0.0,0.0,184070,130497,1733127,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2022_02.tif,2,3,1,3,0.31,2,32.19,21-379
Kendrapara,2022_03,Kendrapara,278,45366872.0,0.0,20.77,184070,130497,1733127,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2022_03.tif,4,3,1,3,0.68,4,36.66,21-379
Kendrapara,2022_04,Kendrapara,278,0.0,0.0,21.03,184070,130497,1733127,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2022_04.tif,3,3,1,3,0.5,3,37.52,21-379
Kendrapara,2022_05,Kendrapara,278,0.0,0.0,1.84,184070,130497,1733127,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2022_05.tif,2,3,1,3,0.31,2,36.69,21-379
Kendrapara,2022_06,Kendrapara,278,0.0,0.0,8.7,184070,130497,1733127,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2022_06.tif,2,3,1,3,0.42,3,38.9,21-379
Kendrapara,2022_07,Kendrapara,278,0.0,0.0,4.22,184070,130497,1733127,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2022_07.tif,1,3,1,3,0.31,2,0.0,21-379
Kendrapara,2022_08,Kendrapara,278,0.0,0.0,23.86,184070,130497,1733127,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2022_08.tif,3,3,1,3,0.5,3,31.0,21-379
Kendrapara,2022_09,Kendrapara,278,0.0,0.0,12.96,184070,130497,1733127,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2022_09.tif,3,3,1,3,0.5,3,30.63,21-379
Kendrapara,2022_10,Kendrapara,278,0.0,0.0,8.52,184070,130497,1733127,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2022_10.tif,3,3,1,3,0.5,3,28.66,21-379
Kendrapara,2022_11,Kendrapara,278,607844.0,607844.0,2.66,184070,130497,1733127,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2022_11.tif,3,3,1,3,0.42,3,29.18,21-379
Kendrapara,2022_12,Kendrapara,278,607844.0,0.0,30.35,184070,130497,1733127,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2022_12.tif,2,3,1,3,0.38,2,30.05,21-379
Kendrapara,2023_01,Kendrapara,278,607844.0,0.0,24.87,190085,130712,1749873,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2023_01.tif,3,3,1,3,0.5,3,31.89,21-379
Kendrapara,2023_02,Kendrapara,278,607844.0,0.0,12.94,190085,130712,1749873,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2023_02.tif,3,3,1,3,0.5,3,35.97,21-379
Kendrapara,2023_03,Kendrapara,278,607844.0,0.0,2.71,190085,130712,1749873,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2023_03.tif,4,3,1,3,0.57,3,36.29,21-379
Kendrapara,2023_04,Kendrapara,278,0.0,0.0,7.72,190085,130712,1749873,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2023_04.tif,4,3,1,3,0.52,3,39.04,21-379
Kendrapara,2023_05,Kendrapara,278,0.0,0.0,4.85,190085,130712,1749873,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2023_05.tif,4,3,1,3,0.52,3,39.5,21-379
Kendrapara,2023_06,Kendrapara,278,0.0,0.0,24.75,190085,130712,1749873,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2023_06.tif,4,3,1,3,0.56,3,40.85,21-379
Kendrapara,2023_07,Kendrapara,278,0.0,0.0,28.96,190085,130712,1749873,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2023_07.tif,4,3,1,3,0.56,3,0.0,21-379
Kendrapara,2023_08,Kendrapara,278,0.0,0.0,25.72,190085,130712,1749873,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2023_08.tif,4,3,1,3,0.56,3,30.74,21-379
Kendrapara,2023_09,Kendrapara,278,0.0,0.0,32.23,190085,130712,1749873,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2023_09.tif,2,3,1,3,0.22,2,30.46,21-379
Kendrapara,2023_10,Kendrapara,278,0.0,0.0,21.84,190085,130712,1749873,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2023_10.tif,3,3,1,3,0.41,3,30.24,21-379
Kendrapara,2023_11,Kendrapara,278,0.0,0.0,23.93,190085,130712,1749873,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2023_11.tif,2,3,1,3,0.07,1,29.0,21-379
Kendrapara,2023_12,Kendrapara,278,0.0,0.0,13.47,190085,130712,1749873,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2023_12.tif,3,3,1,3,0.52,3,27.95,21-379
Kendrapara,2024_01,Kendrapara,278,0.0,0.0,4.91,196099,130927,1766620,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2024_01.tif,3,3,1,3,0.29,2,29.8,21-379
Kendrapara,2024_02,Kendrapara,278,0.0,0.0,14.34,196099,130927,1766620,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2024_02.tif,4,3,1,3,0.61,4,33.94,21-379
Kendrapara,2024_03,Kendrapara,278,718396598.0,718396598.0,20.93,196099,130927,1766620,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2024_03.tif,4,3,1,1,0.5,3,36.27,21-379
Kendrapara,2024_04,Kendrapara,278,106519753.31,106519753.31,42.21,196099,130927,1766620,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2024_04.tif,5,3,1,1,0.58,3,40.9,21-379
Kendrapara,2024_05,Kendrapara,278,107389131.31,869378.0,19.24,196099,130927,1766620,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2024_05.tif,2,3,1,1,0.06,1,35.97,21-379
Kendrapara,2024_06,Kendrapara,278,111403102.31,4013971.0,33.5,196099,130927,1766620,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2024_06.tif,3,3,1,1,0.36,2,34.8,21-379
Kendrapara,2024_07,Kendrapara,278,111403102.31,0.0,12.76,196099,130927,1766620,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2024_07.tif,3,3,1,1,0.36,2,0.0,21-379
Kendrapara,2024_08,Kendrapara,278,117681165.42,6278063.11,9.98,196099,130927,1766620,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2024_08.tif,3,3,1,2,0.3,2,0.0,21-379
Kendrapara,2024_09,Kendrapara,278,117681165.42,0.0,25.49,196099,130927,1766620,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2024_09.tif,3,3,1,2,0.4,3,29.46,21-379
Kendrapara,2024_10,Kendrapara,278,132549926.56,14868761.14,38.12,196099,130927,1766620,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2024_10.tif,1,3,1,2,0.14,1,29.79,21-379
Kendrapara,2024_11,Kendrapara,278,132549926.56,0.0,18.6,196099,130927,1766620,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2024_11.tif,3,3,1,2,0.4,3,28.06,21-379
Kendrapara,2024_12,Kendrapara,278,132549926.56,0.0,15.04,196099,130927,1766620,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2024_12.tif,2,3,1,2,0.24,2,27.38,21-379
Kendrapara,2025_01,Kendrapara,278,132549926.56,0.0,17.28,202113,131142,1783366,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2025_01.tif,2,3,1,2,0.14,1,30.96,21-379
Kendrapara,2025_02,Kendrapara,278,136085290.56,3535364.0,23.78,202113,131142,1783366,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2025_02.tif,4,3,1,2,0.54,3,33.68,21-379
Kendrapara,2025_03,Kendrapara,278,136085290.56,0.0,21.55,202113,131142,1783366,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2025_03.tif,3,3,1,2,0.4,3,36.38,21-379
Kendrapara,2025_04,Kendrapara,278,2073494.0,2073494.0,17.58,202113,131142,1783366,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2025_04.tif,3,3,1,3,0.5,3,36.43,21-379
Kendrapara,2025_05,Kendrapara,278,70546144.0,68472650.0,0.0,202113,131142,1783366,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2025_05.tif,2,3,1,2,0.18,1,38.21,21-379
Kendrapara,2025_06,Kendrapara,278,70546144.0,0.0,1.78,202113,131142,1783366,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2025_06.tif,3,3,1,2,0.32,2,32.69,21-379
Kendrapara,2025_07,Kendrapara,278,147308735.0,76762591.0,10.14,202113,131142,1783366,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2025_07.tif,2,3,1,1,0.2,2,28.61,21-379
Kendrapara,2025_08,Kendrapara,278,147308735.0,0.0,24.2,202113,131142,1783366,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2025_08.tif,2,3,1,1,0.2,2,0.0,21-379
Kendrapara,2025_09,Kendrapara,278,150840246.0,3531511.0,10.35,202113,131142,1783366,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2025_09.tif,2,3,1,1,0.06,1,30.84,21-379
Kendrapara,2025_10,Kendrapara,278,150840246.0,0.0,5.81,202113,131142,1783366,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2025_10.tif,1,3,1,2,0.18,1,29.09,21-379
Kendrapara,2025_11,Kendrapara,278,150840246.0,0.0,9.14,202113,131142,1783366,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2025_11.tif,3,3,1,2,0.42,3,27.48,21-379
Kendrapara,2025_12,Kendrapara,278,150840246.0,0.0,1.7,202113,131142,1783366,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2025_12.tif,5,3,1,2,0.64,4,27.15,21-379
Kendrapara,2026_01,Kendrapara,278,150840246.0,0.0,2.22,208127,131357,1800113,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2026_01.tif,3,3,1,2,0.32,2,27.41,21-379
Kendrapara,2026_02,Kendrapara,278,150840246.0,0.0,1.32,208127,131357,1800113,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2026_02.tif,3,3,1,2,0.42,3,32.76,21-379
Kendrapara,2026_03,Kendrapara,278,150840246.0,0.0,10.28,208127,131357,1800113,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2026_03.tif,4,3,1,2,0.56,3,34.8,21-379
Kendrapara,2026_04,Kendrapara,278,0.0,0.0,13.99,208127,131357,1800113,10.75,19.39,14.14,330340.0,81.0,7.36,11.31,5.4,6.91,7.74,LST_ODISHA_2026_04.tif,1,3,1,3,0.07,1,36.48,21-379
