object-id,district,timeperiod,total-tender-awarded-value,repair-and-restoration-tenders-awarded-value,lwss-tenders-awarded-value,ndrf-tenders-awarded-value,sdmf-tenders-awarded-value,wss-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,state,shape-leng,shape-area,max-rain,mean-rain,count,sum-rain,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,structure-lost,health-centres-lost,health-amount,internalwatersupply,electricwires,electricpoles,roadlength,streetlights,person-dead,person-major-injury,schools-damaged,economic-loss,total-livestock-loss,relief-and-mitigation-sanction-value,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river-mean,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,financialyear,government-response,flood-hazard,exposure,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,repair-and-restoration-tenders-awarded-value-fy-cumsum,lwss-tenders-awarded-value-fy-cumsum,ndrf-tenders-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,wss-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,relief-and-mitigation-sanction-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,total-infrastructure-damage
02-027-00032,MANDI,2022_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,243.0,2.8,SUNDAR NAGAR,0.01,3.82,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445600000.0,1.0,7021.0,5557.0,124343.0,230.0,0.0,0.0,592195.0,821.0,1090.0,23.0,27.0,5408.0,12.8,3.0,41.22,5.28,31801.0,0.00057919,1212.547943,4.0,4.89,3.14,1.83,3.5,2.21,2021-2022,3,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007600000.0000005,0.7244766998241583,4,,0.0
02-024-02118,KANGRA,2022_03,567420819.0,673538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,310.0,1.79,INDORA,0.0,2.32,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412400000.0,1.0,18851.0,13417.0,161982.0,133.0,11460.0,3.0,882280.0,2040.0,344.0,5.0,24.0,9487.0,11.4,3.0,57.8,4.11,21061.0,0.00056354,865.5547744,3.17,4.61,3.17,1.77,3.58,2.67,2021-2022,3,4,5,4,2021-2022,2754830485.4,561997655.1,0.0,0.0,0.0,0.0,5423164.3,0.0,0.0,3276400000.0,0.7244766998241583,4,,0.0
02-027-00024,MANDI,2022_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.02,0.02,258.0,5.38,JOGINDAR NAGAR,0.05,17.28,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445600000.0,1.0,7149.0,5760.0,110341.0,220.0,15752.0,17.0,438463.0,517.0,1284.0,21.0,27.0,4982.0,12.1,3.0,61.95,5.56,25916.0,0.00054338,1270.50044,3.58,4.64,3.09,1.75,2.9,3.04,2021-2022,3,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007600000.0000005,0.7244766998241583,4,,0.0
02-027-03430,MANDI,2022_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.02,0.02,523.0,8.43,BALI CHOWKI,0.03,19.81,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445600000.0,1.0,9808.0,7905.0,180948.0,410.0,0.0,0.0,660297.0,823.0,1632.0,27.0,27.0,14658.0,12.3,3.0,57.17,4.11,39155.0,0.00049582,1199.640836,4.08,4.61,3.34,1.8,3.0,3.23,2021-2022,3,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007600000.0000005,0.7244766998241583,4,,0.0
02-027-00022,MANDI,2022_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.02,0.01,232.0,3.29,CHACHYOT,0.01,4.34,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445600000.0,1.0,1851.0,1485.0,37627.0,169.0,0.0,0.0,444842.0,683.0,1771.0,25.0,27.0,4114.0,11.8,2.0,60.21,5.43,15222.0,0.00050746,1026.882287,3.77,4.91,3.27,1.63,3.01,3.02,2021-2022,3,4,2,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007600000.0000005,0.7200714919335924,4,,0.0
02-027-00025,MANDI,2022_03,4238775.0,2985328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.02,0.01,541.0,5.24,KARSOG,0.01,8.57,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445600000.0,1.0,6057.0,4876.0,98717.0,345.0,0.0,0.0,805581.0,1097.0,1637.0,27.0,27.0,6900.0,12.3,2.0,49.14,5.97,27447.0,0.00046034,1009.281251,3.8,4.66,2.99,1.86,3.43,1.73,2021-2022,3,4,4,4,2021-2022,11759459.1,2985328.0,0.0,0.0,0.0,0.0,0.0,0.0,1253447.3,4007600000.0000005,0.71721600539261,4,,0.0
02-032-01637,SIRMAUR,2022_03,41570275.0,21468293.0,0.0,0.0,0.0,0.0,0.0,0.0,1210919.0,HIMACHAL PRADESH,0.0,0.0,0.0,0.0,683.0,0.32,PAONTA SAHIB,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,15396.0,19812.0,178839.0,326.0,0.0,0.0,1088995.0,2195.0,616.0,13.0,32.0,11276.0,12.6,2.0,45.54,5.7,43170.0,0.00047542,1617.164338,2.91,5.0,3.11,1.78,3.06,2.64,2021-2022,5,4,5,3,2021-2022,100961754.0,37634386.0,0.0,0.0,0.0,0.0,0.0,0.0,3935889.0,0.0,0.7085737997047404,4,,0.0
02-030-02109,BILASPUR,2022_03,19034005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,261.0,1.79,NAINA DEVI,0.01,3.29,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500000.0,0.97,4474.0,3187.0,77787.0,166.0,4362.0,2.0,561782.0,1095.0,584.0,15.0,30.0,3774.0,12.8,2.0,37.21,2.68,9589.0,0.00049973,1033.631922,3.97,4.81,3.1,1.76,3.44,2.23,2021-2022,5,4,4,3,2021-2022,111057895.0,0.0,0.0,0.0,0.0,0.0,19034005.0,0.0,0.0,497500004.5,0.7017191043012055,4,,0.0
02-028-02858,HAMIRPUR,2022_03,523361037.0,9165094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,152.0,1.55,HAMIRPUR,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62700000.0,1.1,9343.0,5317.0,99696.0,179.0,0.0,0.0,446862.0,1068.0,788.0,10.0,28.0,5213.0,12.3,3.0,54.97,4.05,23861.0,0.00066884,955.9870177,3.49,4.81,3.06,1.58,3.09,2.78,2021-2022,5,4,4,3,2021-2022,2577355017.33,427205294.88,40161138.39,0.0,0.0,0.0,10241322.93,0.0,85914419.12,464700000.0,0.7017191043012055,4,,0.0
02-027-00028,MANDI,2022_03,1999101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,250.0,3.19,NIHRI,0.02,6.32,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445600000.0,1.0,742.0,598.0,13885.0,115.0,0.0,0.0,341592.0,492.0,1681.0,29.0,27.0,2848.0,11.4,2.0,40.03,4.59,8437.0,0.00045478,947.8617042,3.83,4.9,3.17,1.83,3.57,2.26,2021-2022,3,4,1,5,2021-2022,17399384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999101.0,4007600000.0000005,0.6992323664169932,4,,0.0
02-028-02860,HAMIRPUR,2022_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.02,0.01,164.0,1.87,TIRA SUJANPUR,0.0,0.43,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62700000.0,1.11,3456.0,1959.0,49424.0,99.0,0.0,0.0,281426.0,650.0,705.0,15.0,28.0,2795.0,12.3,3.0,35.62,5.02,20273.0,0.00060175,965.3313134,4.11,4.32,3.31,1.79,3.69,3.07,2021-2022,5,4,3,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464700000.0,0.6899984811483064,4,,0.0
02-033-00046,SHIMLA,2022_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,230.0,1.19,SEONI,0.02,5.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249100000.0,0.92,4662.0,3927.0,47995.0,180.0,0.0,0.0,304568.0,439.0,1418.0,30.0,33.0,7741.0,13.1,3.0,50.15,4.48,8868.0,0.00053634,918.4847866,1.92,5.0,3.09,1.63,4.38,2.86,2021-2022,4,4,3,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140100000.0000002,0.6734499156477638,4,,0.0
02-027-00031,MANDI,2022_03,3029048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,161.0,2.31,SARKAGHAT,0.01,1.12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,445600000.0,1.01,5604.0,4467.0,65714.0,172.0,0.0,0.0,348323.0,305.0,1116.0,19.0,27.0,4402.0,12.3,3.0,61.43,1.88,26502.0,0.00042536,1641.608029,3.52,4.59,3.05,1.59,3.22,2.61,2021-2022,3,4,3,3,2021-2022,19715375.0,1487961.0,0.0,0.0,0.0,0.0,0.0,0.0,1541087.0,4007600000.0000005,0.6472768583756543,3,,0.0
02-027-00018,MANDI,2022_03,18105619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.02,0.02,147.0,2.84,AUT,0.02,4.32,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445600000.0,1.0,1702.0,1369.0,52383.0,91.0,0.0,0.0,168038.0,231.0,1809.0,30.0,27.0,3034.0,11.8,2.0,44.85,2.63,6806.0,0.00048583,982.6120015,4.06,4.66,3.33,1.8,3.08,3.17,2021-2022,3,4,3,3,2021-2022,148522479.0,0.0,0.0,0.0,0.0,0.0,18105619.0,0.0,0.0,4007600000.0000005,0.6472768583756543,3,,0.0
02-024-02124,KANGRA,2022_03,77723892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.02,0.01,179.0,1.91,KHUNDIAN,0.0,0.31,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412400000.0,1.03,2050.0,1393.0,54149.0,115.0,0.0,0.0,312004.0,436.0,766.0,15.0,24.0,3835.0,12.3,2.0,47.7,5.83,9824.0,0.00056,1067.174456,3.88,4.47,3.08,1.65,2.96,2.68,2021-2022,3,4,3,3,2021-2022,155447784.0,77723892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3276400000.0,0.6472768583756543,3,,0.0
02-026-00014,KULLU,2022_03,3920439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.03,0.02,568.0,12.35,KULLU,0.03,20.87,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144100000.0,0.93,6539.0,6987.0,90801.0,290.0,0.0,0.0,496514.0,968.0,2626.0,30.0,26.0,13103.0,11.9,3.0,37.92,6.13,59478.0,0.00044721,1631.277502,3.36,4.91,3.18,1.75,3.67,2.52,2021-2022,5,3,4,5,2021-2022,31363512.0,771564.0,0.0,0.0,0.0,0.0,0.0,0.0,3148875.0,1039100000.0,0.6412089017364745,3,,0.0
02-031-00064,SOLAN,2022_03,66286668.0,1271818.0,0.0,0.0,0.0,0.0,0.0,0.0,1695196.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.0,249.0,1.2,SOLAN,0.0,1.07,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79800000.0,0.87,11203.0,13275.0,129161.0,250.0,19515.0,24.0,714023.0,1837.0,1319.0,21.0,31.0,6530.0,13.7,3.0,42.81,5.84,22755.0,0.00043023,1248.237827,3.75,4.92,3.13,1.54,3.45,2.59,2021-2022,5,4,5,2,2021-2022,519722235.49,25991777.86,0.0,0.0,0.0,0.0,4209589.0,0.0,36085301.49,607800000.0,0.6399480203816986,3,,0.0
02-029-00068,UNA,2022_03,43315145.0,1557931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.0,0.0,290.0,0.25,HAROLI,0.0,0.69,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98200000.0,0.97,6564.0,4819.0,143102.0,146.0,0.0,0.0,915728.0,2499.0,449.0,6.0,29.0,7125.0,12.7,3.0,64.19,3.17,32314.0,0.00060665,951.8730174,3.6,4.68,3.06,1.72,3.47,2.47,2021-2022,5,4,5,2,2021-2022,421128458.0,17174841.0,0.0,0.0,0.0,0.0,21338256.0,0.0,4802048.0,759200002.6999998,0.6399480203816986,3,,0.0
02-029-00069,UNA,2022_03,327272282.0,69606834.0,0.0,0.0,0.0,0.0,0.0,0.0,1179054.0,HIMACHAL PRADESH,0.0,0.0,0.0,0.0,215.0,0.26,UNA,0.0,0.68,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98200000.0,0.98,7570.0,5557.0,175629.0,224.0,21992.0,8.0,865706.0,3091.0,405.0,5.0,29.0,6437.0,13.4,3.0,52.9,4.83,39296.0,0.00070223,754.1208716,3.6,4.85,3.01,1.71,3.65,2.33,2021-2022,5,4,5,2,2021-2022,1646701353.0,244694693.0,0.0,0.0,0.0,0.0,66261787.0,0.0,16315802.0,759200002.6999998,0.6399480203816986,3,,0.0
02-029-00066,UNA,2022_03,151022261.0,4068455.0,0.0,0.0,0.0,0.0,0.0,0.0,836736.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.0,396.0,1.06,BANGANA,0.0,1.21,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98200000.0,0.98,5956.0,4340.0,79420.0,194.0,0.0,0.0,522186.0,1124.0,608.0,12.0,29.0,9734.0,11.8,3.0,45.26,3.36,20912.0,0.00048771,861.688147,3.15,4.48,2.93,1.82,2.98,2.61,2021-2022,5,4,4,2,2021-2022,1339589241.0,114506391.0,0.0,0.0,0.0,0.0,9716939.0,0.0,26798931.0,759200002.6999998,0.6334153264242933,3,,0.0
02-031-00057,SOLAN,2022_03,7557041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,361.0,3.81,ARKI,0.05,21.48,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79800000.0,0.88,6887.0,7589.0,106548.0,274.0,0.0,0.0,772945.0,1282.0,1220.0,23.0,31.0,5942.0,11.5,3.0,56.87,2.1,27806.0,0.00044223,1168.343891,2.6,4.99,3.43,1.83,4.37,2.96,2021-2022,5,4,4,2,2021-2022,57165345.0,0.0,0.0,0.0,0.0,0.0,3681013.0,0.0,3876028.0,607800000.0,0.6334153264242933,3,,0.0
02-026-00011,KULLU,2022_03,2656546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.02,0.01,277.0,1.54,ANI,0.02,6.35,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144100000.0,0.93,3644.0,3871.0,56556.0,170.0,0.0,0.0,400750.0,401.0,2149.0,30.0,26.0,4669.0,9.8,2.0,41.09,3.24,18338.0,0.00041932,1454.68143,3.91,4.91,3.41,1.81,4.09,2.94,2021-2022,5,3,3,5,2021-2022,10626183.4,2656545.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039100000.0,0.6319006702897105,3,,0.0
02-032-00056,SIRMAUR,2022_03,1161555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.0,0.0,227.0,0.15,SHALAI,0.0,0.26,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3916.0,5031.0,66159.0,193.0,0.0,0.0,239582.0,194.0,1498.0,30.0,32.0,8902.0,9.6,3.0,24.84,5.2,11732.0,0.00041907,1350.135306,3.44,5.0,3.4,1.87,3.62,2.9,2021-2022,5,3,3,5,2021-2022,13938660.0,1161555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6319006702897105,3,,0.0
02-024-02123,KANGRA,2022_03,1303750702.0,53379348.0,0.0,0.0,0.0,0.0,4641250.0,0.0,64983528.0,HIMACHAL PRADESH,0.0,0.0,0.04,0.01,165.0,2.31,KANGRA,0.04,9.31,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412400000.0,1.01,5875.0,4129.0,74315.0,142.0,17282.0,18.0,561827.0,1307.0,689.0,11.0,24.0,5056.0,12.3,3.0,57.99,2.32,30132.0,0.0005479,1063.474164,3.34,4.98,3.62,1.93,3.94,3.39,2021-2022,2,4,4,3,2021-2022,7355037339.66,1043101867.4300001,2444213.0,0.0,0.0,1303045.0,101724092.0,0.0,158924743.03,3276400000.0,0.626213423590427,3,,0.0
02-023-00005,CHAMBA,2022_03,361967684.0,97031956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,157.0,1.83,DALHOUSIE,0.0,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149300000.0,0.97,1276.0,1681.0,51589.0,130.0,0.0,0.0,302151.0,712.0,1234.0,25.0,23.0,1696.0,12.9,2.0,44.43,5.66,12444.0,0.00051934,1324.149055,3.09,4.96,3.15,1.73,3.91,2.0,2021-2022,5,4,3,2,2021-2022,667344960.0,361967684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192300000.0,0.6241984562776601,3,,0.0
02-030-02108,BILASPUR,2022_03,3567101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,101.0,1.41,NAMHOL,0.05,8.91,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500000.0,0.97,2647.0,1951.0,46754.0,110.0,0.0,0.0,221420.0,453.0,1003.0,20.0,30.0,1850.0,13.9,3.0,37.02,5.2,6592.0,0.00055777,860.1842856,3.38,4.88,3.21,1.76,3.86,2.43,2021-2022,5,4,3,2,2021-2022,24969707.0,0.0,0.0,0.0,0.0,0.0,3567101.0,0.0,0.0,497500004.5,0.6241984562776601,3,,0.0
02-032-00055,SIRMAUR,2022_03,4158907.0,1351098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.0,0.0,278.0,0.31,RENUKA,0.0,1.3,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2215.0,2986.0,39560.0,126.0,0.0,0.0,392498.0,511.0,1572.0,30.0,32.0,3213.0,9.7,2.0,29.32,10.51,10561.0,0.00046165,1183.033255,3.8,4.98,3.25,1.8,3.47,2.19,2021-2022,5,3,2,5,2021-2022,15623860.0,4158907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6203520933199421,3,,0.0
02-027-00026,MANDI,2022_03,23629624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,88.0,1.28,KOTLI,0.01,1.45,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445600000.0,1.0,879.0,702.0,25931.0,65.0,0.0,0.0,143426.0,185.0,1210.0,22.0,27.0,1884.0,11.1,3.0,74.35,9.71,8878.0,0.00060716,1694.550882,3.83,4.65,3.2,1.72,3.31,2.81,2021-2022,3,4,1,3,2021-2022,221072425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23629624.0,4007600000.0000005,0.6175993825216931,3,,0.0
02-024-02110,KANGRA,2022_03,8031350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.02,0.02,282.0,6.07,BAIJNATH,0.07,25.38,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412400000.0,1.01,11989.0,8867.0,104882.0,211.0,7833.0,6.0,334351.0,539.0,1744.0,23.0,24.0,2884.0,13.1,3.0,51.57,7.42,32667.0,0.00050871,1026.762693,3.55,4.58,2.96,1.64,2.94,2.73,2021-2022,4,4,4,2,2021-2022,63128412.0,4963058.0,0.0,0.0,0.0,0.0,1805492.0,0.0,1262800.0,3276400000.0,0.6174537565004152,3,,0.0
02-027-00029,MANDI,2022_03,831209954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.02,0.02,395.0,7.26,PADHAR,0.03,14.77,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445600000.0,1.0,5297.0,4272.0,68754.0,190.0,0.0,0.0,258041.0,268.0,1875.0,29.0,27.0,4962.0,11.8,2.0,41.45,1.15,17385.0,0.00044954,1102.904422,3.8,4.85,3.09,1.75,3.44,2.71,2021-2022,2,4,3,3,2021-2022,2641366341.43,820299670.13,810679866.0,0.0,0.0,2452382.0,10910284.0,0.0,0.0,4007600000.0000005,0.6161085633313179,3,,0.0
02-033-00044,SHIMLA,2022_03,42929149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.0,0.0,291.0,0.11,ROHRU,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249100000.0,0.9,3763.0,3213.0,61282.0,216.0,0.0,0.0,423128.0,499.0,2236.0,25.0,33.0,10824.0,11.0,2.0,43.19,9.17,19559.0,0.00045526,1238.813004,4.07,4.76,3.18,2.06,3.29,2.3,2021-2022,4,3,3,5,2021-2022,321305841.0,27634618.0,2933647.0,0.0,0.0,0.0,0.0,0.0,15294531.0,2140100000.0000002,0.6158936746454017,3,,0.0
02-023-00007,CHAMBA,2022_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.02,0.01,485.0,3.71,SALUNI,0.01,8.39,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149300000.0,0.96,6675.0,8762.0,111986.0,251.0,0.0,0.0,922917.0,2323.0,2085.0,30.0,23.0,4561.0,12.3,2.0,33.65,3.51,18851.0,0.00043053,1294.653575,2.83,4.98,3.13,1.79,3.82,2.24,2021-2022,5,3,5,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192300000.0,0.6142725665784949,3,,0.0
02-028-02857,HAMIRPUR,2022_03,14010714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,67.0,0.55,GALORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62700000.0,1.11,1206.0,684.0,29283.0,61.0,0.0,0.0,129412.0,264.0,712.0,8.0,28.0,1767.0,11.8,3.0,63.9,1.12,5379.0,0.00054044,822.3842429,3.65,4.74,3.1,1.66,3.11,2.79,2021-2022,5,4,2,2,2021-2022,84193197.80000001,3699165.52,0.0,0.0,0.0,0.0,10311548.9,0.0,0.0,464700000.0,0.6128832931136459,3,,0.0
02-028-02856,HAMIRPUR,2022_03,26482574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.0,0.0,114.0,0.56,DHATWAL,0.0,0.13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62700000.0,1.08,1031.0,611.0,42250.0,88.0,0.0,0.0,341250.0,610.0,767.0,9.0,28.0,3112.0,11.6,3.0,58.16,9.64,11790.0,0.00052022,1070.325379,4.16,4.88,3.2,1.79,3.4,2.47,2021-2022,5,4,2,2,2021-2022,219242129.42000002,0.0,0.0,0.0,0.0,0.0,22915857.8,0.0,3566716.1799999997,464700000.0,0.6128832931136459,3,,0.0
