object-id,district,timeperiod,total-tender-awarded-value,sdmf-tenders-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,id,block-lgd,dtname,dtcode11,block-name,mean-daily-runoff,sum-runoff,peak-runoff,count-bhuvan-pixels,count-inundated-pixels,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,health-centers-count,block-area,elevation-mean,slope-mean,net-sown-area-in-hac,avg-electricity,avg-tele,block-piped-hhds-pct,block-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,distance-from-sea,min-distance-from-sea,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,ridf-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,level_0,index
21-377-03309,Baleshwar,2021_04,12468438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,226.0,12.89,0.0,3309.0,Baleshwar,377.0,SORO,0.19945,49.4636,3.7563,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,9673.0,10286.0,183681.0,278,15096.0,2.0,92443.0,21.0,24.0,258.0,19.0,2.0,14064.38,10.4,3.0,12.21,21.88,38303.0,0.00028324,1844.87008123663,17.468,4.604,2,4,2,3,2021-2022,12468438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,4,,,
21-379-03440,Kendrapara,2021_04,4077929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,236.0,16.22,0.0,3440.0,Kendrapara,379.0,PATTAMUNDAI,0.3991832258064516,123.7468,15.9731,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,22345.0,16337.0,215780.0,274,0.0,0.0,119911.0,13.0,37.0,282.0,4.0,2.0,9856.7821,11.1,3.0,29.63,12.07,43698.0,0.00018297,2488.37434618782,3.286,0.0,2,4,2,3,2021-2022,4077929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,4,,,
21-375-03452,Kendujhar,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,491.0,19.36,0.0,3452.0,Kendujhar,375.0,KENDUJHAR SADAR,0.4291867741935484,266.09580000000005,11.2952,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,11774.0,18664.0,244014.0,340,35149.0,5.0,123861.0,26.0,38.0,568.0,451.0,4.0,35563.04,9.4,2.0,11.49,14.36,56538.0,0.000178,2583.57286330624,71.289,61.39,4,3,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,4,,,
21-383-03350,Dhenkanal,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,406.0,13.58,0.0,3350.0,Dhenkanal,383.0,DHENKANAL SADAR,0.1922527514231499,101.3172,4.3021,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,16559.0,15953.0,274175.0,257,19732.0,3.0,147111.0,33.0,26.0,471.0,85.0,5.0,18900.75,10.4,2.0,8.0,9.33,40549.0,0.00014536,2668.61786846649,11.962,0.0,3,4,2,2,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,4,,,
21-381-03332,Cuttack,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,370.0,17.83,0.0,3332.0,Cuttack,381.0,ATHAGAD,0.0677788018433179,29.416,3.3379000000000008,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,14074.0,11209.0,178913.0,219,34368.0,9.0,112858.0,24.0,31.0,424.0,53.0,3.0,16629.68,10.8,3.0,13.33,9.29,43153.0,0.00017613,2685.54384715916,18.618,7.245,3,4,2,2,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,4,,,
21-388-03382,Ganjam,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.59,0.0,3382.0,Ganjam,388.0,RANGEILUNDA,-1382.3208965437786,-299964.12419999996,0.5279,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,43691.0,43994.0,547238.0,308,17265.0,5.0,94219.0,56.0,23.0,231.0,16.0,2.0,11402.077,11.1,3.0,39.36,10.07,60353.0,0.00022903,1634.13998792166,6.411,0.0,3,4,2,2,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,4,,,
21-384-03280,Anugul,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,621.0,21.61,0.0,3280.0,Anugul,384.0,KANIHA,0.0628268387096774,48.6908,3.1466999999999996,0.0,0.0,0.0,0.0,0.0,0.0,,0.92,7160.0,8133.0,154139.0,204,24610.0,8.0,228798.0,41.0,24.0,713.0,114.0,5.0,13048.67,10.4,2.0,17.65,13.14,30875.0,0.00022886,1712.52299210479,4.916,0.0,3,4,2,2,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,4,,,
21-381-03337,Cuttack,2021_04,8121631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,312.0,16.32,0.0,3337.0,Cuttack,381.0,CUTTACKSADAR,0.0489571428571428,21.2474,1.8738,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,52015.0,39941.0,874107.0,574,38304.0,13.0,180890.0,66.0,33.0,362.0,18.0,2.0,14837.57105,16.7,3.0,18.51,7.12,208025.0,0.00016148,2166.11523100565,3.325,0.0,5,4,2,1,2021-2022,8121631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,4,,,
21-386-03460,Khordha,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,392.0,4.39,0.0,3460.0,Khordha,386.0,BHUBANESWAR,0.0131406451612903,6.110399999999999,0.4294999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,0.92,87758.0,77463.0,1179372.0,646,26061.0,5.0,193671.0,94.0,19.0,455.0,45.0,3.0,17629.355,18.2,3.0,18.26,7.15,279580.0,0.0001445,2811.57335374474,15.838,2.506,5,4,2,1,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,4,,,
21-396-03552,Rayagada,2021_04,862677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,1194.0,52.83,0.0,3552.0,Rayagada,396.0,KASIPUR,0.2478770161290322,368.841,14.410900000000002,0.0,0.0,0.0,0.0,0.0,0.0,,1.04,8289.0,14944.0,179064.0,303,47770.0,13.0,199590.0,17.0,43.0,1393.0,832.0,14.0,15493.51,8.7,3.0,6.32,23.64,24957.0,0.00021713,1709.21089414302,135.077,113.465,4,2,2,5,2021-2022,862677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,4,,,
21-379-03434,Kendrapara,2021_04,27264112.0,0.0,0.0,0.0,6762860.0,0.0,3832660.0,0.07,0.06,196.0,12.25,0.0,3434.0,Kendrapara,379.0,AUL,0.1776209677419354,44.05,3.2174,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,20358.0,14885.0,182801.0,214,0.0,0.0,89571.0,8.0,32.0,226.0,4.0,2.0,8056.66,10.6,3.0,23.58,19.2,29195.0,0.0002821,1317.83338663844,1.437,0.0,1,4,1,4,2021-2022,27264112.0,0.0,6762860.0,0.0,0.0,3832660.0,0.0,0.56,4,,,
21-376-03510,Mayurbhanj,2021_04,13937913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,843.0,53.01,0.0,3510.0,Mayurbhanj,376.0,THAKURMUNDA,0.3978877419354839,431.7082,14.8226,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,6581.0,9334.0,102278.0,224,0.0,0.0,109190.0,7.0,28.0,966.0,432.0,7.0,7095.57,8.5,3.0,7.64,14.46,23326.0,0.00018499,2010.83634493597,60.679,37.405,1,3,2,5,2021-2022,13937913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-374-03577,Sundargarh,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,1066.0,45.15,0.0,3577.0,Sundargarh,374.0,GURUNDIA,0.0450277699859747,64.2096,2.429,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,3543.0,4869.0,79191.0,141,14769.0,3.0,151616.0,26.0,25.0,1216.0,393.0,10.0,7520.5,8.8,3.0,3.11,19.26,11883.0,0.0002751,1289.8942398484,73.722,53.582,1,3,2,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-396-03553,Rayagada,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.09,389.0,35.84,0.0,3553.0,Rayagada,396.0,KOLNARA,0.1967042183622828,79.2718,4.0251,0.0,0.0,0.0,0.0,0.0,0.0,,1.04,8492.0,15374.0,96930.0,154,22084.0,5.0,66130.0,13.0,27.0,455.0,437.0,12.0,4599.79,7.6,3.0,3.24,11.76,10931.0,0.00018683,2763.06978066604,107.453,89.473,1,3,2,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-376-03512,Mayurbhanj,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,391.0,35.72,0.0,3512.0,Mayurbhanj,376.0,UDALA,0.3894526054590571,156.9494,15.4279,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,6153.0,8560.0,111102.0,182,0.0,0.0,82707.0,13.0,25.0,448.0,305.0,8.0,10809.02,9.2,2.0,7.99,13.89,16372.0,0.00013381,2889.03672091123,44.997,25.909,1,3,2,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-396-03548,Rayagada,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.08,719.0,56.83,0.0,3548.0,Rayagada,396.0,CHANDRAPUR,0.2763864724245577,265.6074,24.8155,0.0,0.0,0.0,0.0,0.0,0.0,,1.04,3253.0,5916.0,71887.0,156,7647.0,1.0,135000.0,21.0,19.0,832.0,378.0,13.0,7640.626,7.8,3.0,8.36,20.36,15645.0,0.00017557,2441.11508356308,104.641,80.983,1,3,2,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-380-03386,Jagatsinghapur,2021_04,59293198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,265.0,7.26,0.0,3386.0,Jagatsinghapur,380.0,BALIKUDA,-2638.962288196481,-899889.9076,2.2038000000000006,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,15206.0,9499.0,190920.0,199,0.0,0.0,89968.0,34.0,36.0,307.0,4.0,2.0,16905.717,10.5,2.0,24.88,20.27,53716.0,0.00028859,1634.95619296348,5.341,0.0,2,4,1,3,2021-2022,59293198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-377-03300,Baleshwar,2021_04,31115623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,263.0,4.22,0.0,3300.0,Baleshwar,377.0,BALIAPAL,-7917.082710557184,-2699728.5244,0.4002,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,17029.0,18128.0,241840.0,300,0.0,0.0,94271.0,12.0,34.0,301.0,4.0,3.0,14950.73,9.5,3.0,23.46,14.87,52011.0,0.00011574,2923.07763742578,2.83,0.0,2,4,1,3,2021-2022,31115623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-388-03379,Ganjam,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,440.0,6.73,0.0,3379.0,Ganjam,388.0,PATRAPUR,-508.8088693359743,-299696.0342,19.9837,0.0,0.0,0.0,0.0,0.0,0.0,,0.98,9297.0,8877.0,158759.0,174,2675.0,2.0,146618.0,41.0,32.0,514.0,212.0,11.0,11938.74138,10.5,3.0,19.15,28.69,27347.0,0.00022916,1814.47256183102,20.772,4.875,2,3,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-375-03445,Kendujhar,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,390.0,15.03,0.0,3445.0,Kendujhar,375.0,CHAMPUA,0.1629087557603686,70.7024,11.3706,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,9492.0,15074.0,167892.0,243,0.0,0.0,91869.0,14.0,46.0,449.0,404.0,3.0,15311.4112,9.5,2.0,9.23,11.23,31961.0,0.00018972,2086.86192359885,93.557,81.814,2,3,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-391-03331,Boudh,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,872.0,26.4,0.0,3331.0,Boudh,391.0,KANTAMAL,0.0332275659824046,33.9918,1.1816,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,15562.0,20317.0,184267.0,274,0.0,0.0,101151.0,17.0,28.0,1012.0,192.0,6.0,10820.684,10.4,3.0,6.26,14.18,16992.0,0.00018558,2229.42748857712,136.474,114.24,2,3,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-374-03582,Sundargarh,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,754.0,30.88,0.0,3582.0,Sundargarh,374.0,LAHUNIPARA,0.1179654377880184,102.394,3.4420999999999995,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,5450.0,7511.0,112876.0,204,14001.0,5.0,131785.0,14.0,33.0,865.0,342.0,10.0,5968.56,7.5,3.0,10.78,14.85,23920.0,0.00024097,1671.7236558844,53.956,32.462,2,3,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-388-03371,Ganjam,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,391.0,9.92,0.0,3371.0,Ganjam,388.0,DHARAKOTE,0.2826657258064516,140.2022,6.7536000000000005,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,16324.0,16442.0,172976.0,153,0.0,0.0,86450.0,18.0,33.0,459.0,203.0,9.0,14885.8069,10.3,2.0,18.41,17.18,53424.0,0.00010891,3061.34851495381,48.982,37.13,2,3,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-370-03315,Bargarh,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,324.0,4.73,0.0,3315.0,Bargarh,370.0,BHEDEN,0.0137131513647642,5.5264,0.2468,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,10027.0,8922.0,135743.0,175,0.0,0.0,126404.0,32.0,27.0,371.0,145.0,2.0,23621.1613,10.5,2.0,11.4,11.93,30637.0,0.00016164,2193.08918811633,124.197,111.81,2,3,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-374-03578,Sundargarh,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,778.0,5.38,0.0,3578.0,Sundargarh,374.0,HEMGIR,0.0040398220244716,3.6318,0.2502,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,4493.0,6094.0,100968.0,157,57960.0,20.0,170403.0,31.0,26.0,885.0,303.0,5.0,7029.68,8.3,3.0,8.24,13.32,14972.0,0.00013142,2779.34375774299,150.642,131.454,2,3,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-372-03558,Sambalpur,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,573.0,10.1,0.0,3558.0,Sambalpur,372.0,BAMRA,0.0313658602150537,23.3362,0.8859,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,8062.0,8226.0,115800.0,171,26552.0,4.0,58763.0,13.0,36.0,657.0,312.0,6.0,15581.68,10.0,2.0,6.05,23.49,24577.0,0.00019315,2189.53136145433,96.41,76.054,2,3,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-372-03560,Sambalpur,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,867.0,31.14,0.0,3560.0,Sambalpur,372.0,JAMANKIRA,0.0250648847926267,27.195400000000003,0.9844,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,7808.0,7906.0,121581.0,207,0.0,0.0,203750.0,30.0,32.0,990.0,316.0,7.0,17585.8,10.0,2.0,4.98,29.16,25012.0,8.509e-05,3735.25706748383,76.45,55.861,2,3,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-374-03586,Sundargarh,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,510.0,10.67,0.0,3586.0,Sundargarh,374.0,RAJGANGPUR,0.0260336162988115,15.3338,0.8072999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,11557.0,15856.0,199318.0,191,24770.0,4.0,99650.0,16.0,29.0,583.0,292.0,6.0,6260.81,10.0,3.0,4.05,12.58,28140.0,0.00035302,1120.01691294808,99.531,84.071,2,3,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-375-03455,Kendujhar,2021_04,6634241.72,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08,770.0,59.0,0.0,3455.0,Kendujhar,375.0,TELKOI,0.4810230107526881,447.3514,15.2277,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,4958.0,7760.0,103045.0,241,0.0,0.0,108555.0,11.0,31.0,881.0,211.0,7.0,13187.27,6.9,3.0,11.8,8.51,19276.0,0.00032047,1294.07784353469,33.003,16.28,2,3,2,4,2021-2022,6634242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-370-03311,Bargarh,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,543.0,9.62,0.0,3311.0,Bargarh,370.0,ATTABIRA,0.0190557184750733,12.996,0.7273000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,5620.0,4962.0,125085.0,178,14825.0,2.0,183434.0,44.0,27.0,628.0,208.0,4.0,18706.88,10.1,2.0,6.8,19.59,24802.0,0.00013137,2358.93166777217,127.651,114.034,2,3,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,4,,,
21-382-03402,Jajapur,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,142.0,5.55,0.0,3402.0,Jajapur,382.0,RASULPUR,0.0772655913978494,14.3714,1.6557,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,7865.0,7370.0,126556.0,230,0.0,0.0,86483.0,33.0,32.0,162.0,16.0,2.0,6032.31799,9.1,2.0,9.77,12.35,39294.0,0.00038614,918.949304556851,1.792,0.0,1,4,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,4,,,
21-387-03546,Puri,2021_04,14156628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.02,0.0,3546.0,Puri,387.0,SATYABADI,0.0014673835125448,0.4094,0.0339,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,6122.0,4480.0,166897.0,167,7369.0,2.0,53017.0,18.0,24.0,190.0,6.0,2.0,13700.75,8.6,3.0,15.58,17.66,26272.0,6.639e-05,3780.12967468811,15.129,9.544,1,4,2,3,2021-2022,14156628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,4,,,
21-383-03354,Dhenkanal,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,753.0,32.12,0.0,3354.0,Dhenkanal,383.0,KANKADA HAD,0.2558859447004608,222.109,15.534999999999998,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,10924.0,10798.0,125193.0,203,0.0,0.0,188970.0,24.0,22.0,872.0,148.0,6.0,5936.59,7.6,3.0,13.4,13.08,19646.0,0.00019969,1716.91224680121,19.158,0.0,1,4,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,4,,,
21-387-03544,Puri,2021_04,10324314.0,0.0,0.0,0.0,2436186.0,0.0,0.0,0.02,0.0,178.0,0.35,0.0,3544.0,Puri,387.0,PIPILI,0.0056193548387096,1.2193999999999998,0.2007,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,13826.0,10191.0,156765.0,243,3603.0,1.0,61971.0,15.0,30.0,208.0,10.0,2.0,7729.74,11.3,3.0,20.38,8.55,25576.0,0.00012935,2608.77554125663,21.342,14.2,1,4,2,3,2021-2022,10324314.0,0.0,2436186.0,0.0,0.0,0.0,0.0,0.54,4,,,
21-388-03373,Ganjam,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,250.0,4.2,0.0,3373.0,Ganjam,388.0,GANJAM,-1935.2258731451616,-599922.2406,1.3365,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,4806.0,4661.0,153173.0,194,24345.0,5.0,131160.0,27.0,16.0,289.0,34.0,5.0,9230.823,9.6,3.0,32.7,23.34,24309.0,8.486e-05,5611.45950323783,5.862,0.0,1,4,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,4,,,
21-373-03346,Deogarh,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.08,822.0,67.67,0.0,3346.0,Deogarh,373.0,BARKOTE,0.4126013685239492,422.0912,18.2438,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,7330.0,8843.0,124165.0,199,0.0,0.0,153007.0,11.0,17.0,943.0,223.0,7.0,14469.0062,10.5,2.0,14.33,14.19,24679.0,0.00020843,2053.84918278014,31.609,12.928,1,4,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,4,,,
21-379-03436,Kendrapara,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,114.0,5.63,0.0,3436.0,Kendrapara,379.0,GARADAPUR,0.1839494623655914,34.214600000000004,4.482700000000001,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,13272.0,9696.0,127261.0,147,0.0,0.0,89955.0,19.0,24.0,137.0,7.0,2.0,5358.38,11.0,3.0,8.73,8.61,26281.0,0.00031161,1299.45096713282,5.318,0.0,1,4,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,4,,,
21-379-03441,Kendrapara,2021_04,774628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,225.0,14.33,0.0,3441.0,Kendrapara,379.0,RAJKANIKA,0.199538064516129,61.8568,4.365600000000001,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,18433.0,13744.0,156604.0,216,0.0,0.0,33153.0,6.0,29.0,262.0,3.0,2.0,19647.55,10.8,2.0,30.15,18.37,36467.0,0.00035372,1396.95108968738,3.057,0.0,1,4,2,3,2021-2022,774628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,4,,,
21-379-03439,Kendrapara,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,129.0,8.78,0.0,3439.0,Kendrapara,379.0,MARSAGHAI,0.4838301075268817,89.99239999999999,22.67939999999999,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,11079.0,8095.0,119252.0,155,12261.0,3.0,81511.0,37.0,23.0,148.0,4.0,2.0,7871.38,11.4,2.0,22.7,19.2,32886.0,0.00044245,1012.51088777202,2.239,0.0,1,4,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,4,,,
21-377-03303,Baleshwar,2021_04,68424194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,328.0,14.59,0.0,3303.0,Baleshwar,377.0,JALESWAR,0.2922854838709677,108.7302,17.9164,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,7656.0,8153.0,258910.0,318,14052.0,2.0,107330.0,15.0,37.0,376.0,20.0,2.0,22645.995,9.7,3.0,16.07,18.49,66554.0,0.00010578,3601.34266990611,3.761,0.0,3,4,1,2,2021-2022,68424194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,3,,,
21-387-03543,Puri,2021_04,19382487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,276.0,0.2,0.0,3543.0,Puri,387.0,NIMAPADA,7.598566308243728e-05,0.0212,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,11342.0,8331.0,214740.0,360,0.0,0.0,80636.0,14.0,38.0,322.0,8.0,2.0,37469.568,11.0,2.0,16.06,14.68,62570.0,0.00015183,2517.90530332603,14.631,1.628,3,4,1,2,2021-2022,19382487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,3,,,
21-394-03534,Nuapada,2021_04,759018.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.0,0.29,0.0,3534.0,Nuapada,394.0,NUAPADA,0.0295267552182163,31.1212,2.4770999999999996,0.0,0.0,0.0,0.0,0.0,0.0,,1.01,13046.0,16017.0,190515.0,249,20593.0,4.0,169677.0,32.0,27.0,903.0,347.0,5.0,24290.12,9.6,2.0,10.5,16.17,35600.0,0.00013919,2566.79426242363,253.396,235.018,3,2,2,5,2021-2022,759018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,3,,,
21-371-03408,Jharsuguda,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,849.0,10.03,0.0,3408.0,Jharsuguda,371.0,LAKHANPUR,0.0168674297606659,16.209600000000002,0.4341,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,9803.0,10266.0,183167.0,256,14242.0,9.0,154538.0,25.0,31.0,968.0,206.0,3.0,22608.3714,11.0,2.0,21.0,14.48,33989.0,0.00017176,2107.4506190496,136.147,110.525,3,3,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,3,,,
21-374-03575,Sundargarh,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,308.0,9.53,0.0,3575.0,Sundargarh,374.0,BISRA,0.1652621700879765,56.3544,4.300999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,32188.0,44387.0,718416.0,324,89000.0,33.0,91543.0,60.0,20.0,351.0,232.0,5.0,5161.212,9.4,3.0,17.4,8.91,20361.0,0.00021893,1626.02737466063,98.58,89.734,3,3,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,3,,,
21-396-03557,Rayagada,2021_04,1872762.65,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.09,703.0,65.62,0.0,3557.0,Rayagada,396.0,RAYAGADA,0.263757603686636,228.9416,13.1089,0.0,0.0,0.0,0.0,0.0,0.0,,1.04,12997.0,23207.0,242062.0,304,40885.0,9.0,106188.0,12.0,39.0,825.0,465.0,15.0,19278.867,8.7,3.0,7.31,14.49,63802.0,0.00027475,1953.23176232293,105.798,87.054,3,3,2,3,2021-2022,1872763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,3,,,
